央视频道,#genre#
CCTV8,http://120.197.112.28:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://1b6467f415.iok.la:9931/tsfile/live/1028_1.m3u8
CCTV8,http://111.14.181.15:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8
CCTV8,http://39.134.66.110/PLTV/88888888/224/3221225795/index.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV8,http://110.80.17.38:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8,http://1.198.26.192:808/hls/8/index.m3u8
CCTV8,http://121.27.126.103:809/hls/8/index.m3u8
CCTV8,http://123.182.215.81:8088/tsfile/live/0008_1.m3u8
CCTV8,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://58.53.152.170:9901/tsfile/live/faacts/0008_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://171.8.138.76:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://175.10.228.184:9998/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://118.81.82.217:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.135.12.132:1099/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://221.205.65.193:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://36.40.237.79:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://42.5.185.253:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://live.nctv.top/8/bestv.php?id=cctv9
CCTV9,http://148.135.93.213:81/PLTV/bestv.php?id=cctv9hd8m/8000000
CCTV9,http://39.134.66.66/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://111.230.30.193/php/lyd.php?id=5734
CCTV9,http://mail.petzhu.top:7000/rtp/239.254.200.59:8112
CCTV9,http://alvin.ergotron.net:8000/udp/239.77.1.168:5146
CCTV9,http://home.huaz.site:4000/udp/239.21.1.153:5002
CCTV9,http://183.92.4.163:4000/udp/228.0.0.9:6108
CCTV9,http://dms.yryyj.site:8188/udp/239.76.246.159:1234
CCTV9,http://60.27.20.217:4022/rtp/225.1.1.119:5002
CCTV9,http://223.72.19.116:4022/rtp/239.3.1.62:8112
CCTV9,http://218.241.192.50:8808/rtp/239.3.1.62:8112
CCTV9,http://119.166.7.60:6666/udp/239.253.254.79:8000
CCTV9,http://116.179.149.42:6000/rtp/226.0.2.161:9200
CCTV9,http://117.175.185.226:4088/rtp/239.11.0.111:5140
CCTV9,http://120.234.5.29:6000/udp/239.20.0.199:2196
CCTV9,http://120.197.112.28:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV9,http://111.14.181.15:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/1.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/1.m3u8
CCTV9,http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV9,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8
CCTV9,http://110.80.17.38:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://123.182.215.81:8088/tsfile/live/0009_1.m3u8
CCTV9,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://58.53.152.170:9901/tsfile/live/faacts/0009_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://175.10.228.184:9998/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.183.25.121:6666/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.135.12.132:1099/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://221.205.65.193:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://36.40.237.79:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://42.5.185.253:9901/tsfile/live/1160_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.189.36.143:9901/tsfile/live/1160_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV10,http://live.nctv.top/8/bestv.php?id=cctv10
CCTV10,http://148.135.93.213:81/PLTV/bestv.php?id=cctv10hd8m/8000000
CCTV10,http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://111.230.30.193/php/lyd.php?id=6473
CCTV10,http://mail.petzhu.top:7000/rtp/239.254.200.160:6000
CCTV10,http://alvin.ergotron.net:8000/udp/239.77.1.113:5146
CCTV10,http://home.huaz.site:4000/udp/239.21.1.155:5002
CCTV10,http://183.92.4.163:4000/udp/228.0.0.10:6108
CCTV10,http://dms.yryyj.site:8188/udp/239.76.246.160:1234
CCTV10,http://60.27.20.217:4022/rtp/225.1.1.140:5002
CCTV10,http://223.72.19.116:4022/rtp/239.3.1.63:8116
CCTV10,http://218.241.192.50:8808/rtp/239.3.1.63:8116
CCTV10,http://119.166.7.60:6666/udp/239.253.254.234:8000
CCTV10,http://116.179.149.42:6000/rtp/226.0.2.162:9208
CCTV10,http://117.175.185.226:4088/rtp/239.11.0.112:5140
CCTV10,http://120.234.5.29:6000/udp/239.20.0.200:2198
CCTV10,http://120.197.112.28:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://1b6467f415.iok.la:9931/tsfile/live/1030_1.m3u8
CCTV10,http://111.14.181.15:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8
CCTV10,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226473/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8
CCTV10,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV10,http://110.80.17.38:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://121.27.126.103:809/hls/10/index.m3u8
CCTV10,http://121.27.126.107:809/hls/10/index.m3u8
CCTV10,http://121.27.126.129:809/hls/10/index.m3u8
CCTV10,http://123.182.215.81:8088/tsfile/live/faacts/0010_1.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://221.234.25.122:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://171.8.138.76:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://175.10.228.184:9998/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.183.25.121:6666/tsfile/live/0010_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://118.81.82.217:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://36.40.237.79:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://42.5.185.253:9901/tsfile/live/1161_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.189.36.143:9901/tsfile/live/1161_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV11,http://live.nctv.top/8/bestv.php?id=cctv11
CCTV11,http://148.135.93.213:81/PLTV/bestv.php?id=cctv11hd8m/8000000
CCTV11,http://39.134.66.66/PLTV/88888888/224/3221225517/index.m3u8
CCTV11,http://111.230.30.193/php/lyd.php?id=6565
CCTV11,http://mail.petzhu.top:7000/rtp/239.254.201.123:8120
CCTV11,http://alvin.ergotron.net:8000/udp/239.77.1.238:5146
CCTV11,http://home.huaz.site:4000/udp/239.21.2.2:5002
CCTV11,http://183.92.4.163:4000/udp/228.0.0.242:6108
CCTV11,http://dms.yryyj.site:8188/udp/239.76.245.251:1234
CCTV11,http://60.27.20.217:4022/rtp/225.1.2.192:5002
CCTV11,http://223.72.19.116:4022/rtp/239.3.1.152:8120
CCTV11,http://218.241.192.50:8808/rtp/239.3.1.152:8120
CCTV11,http://119.166.7.60:6666/udp/239.253.254.169:8000
CCTV11,http://117.175.185.226:4088/rtp/239.11.0.22:5140
CCTV11,http://120.234.5.29:6000/udp/239.21.0.35:3480
CCTV11,http://120.197.112.28:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://1b6467f415.iok.la:9931/tsfile/live/1031_1.m3u8
CCTV11,http://111.14.181.15:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV11,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226565/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV11,http://110.80.17.38:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://1.30.18.218:20080/hls/11/index.m3u8
CCTV11,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV11,http://118.81.82.217:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://171.8.138.76:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://221.234.25.122:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://58.53.152.170:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://175.10.228.184:9998/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://116.135.12.132:1099/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://36.40.237.79:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://42.5.185.253:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://live.nctv.top/8/bestv.php?id=cctv12
CCTV12,http://148.135.93.213:81/PLTV/bestv.php?id=cctv12hd8m/8000000
CCTV12,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://111.230.30.193/php/lyd.php?id=6568
CCTV12,http://mail.petzhu.top:7000/rtp/239.254.200.161:6000
CCTV12,http://alvin.ergotron.net:8000/udp/239.77.1.109:5146
CCTV12,http://home.huaz.site:4000/udp/239.21.1.156:5002
CCTV12,http://183.92.4.163:4000/udp/228.0.0.12:6108
CCTV12,http://dms.yryyj.site:8188/udp/239.76.246.162:1234
CCTV12,http://60.27.20.217:4022/rtp/225.1.1.142:5002
CCTV12,http://223.72.19.116:4022/rtp/239.3.1.64:8124
CCTV12,http://218.241.192.50:8808/rtp/239.3.1.64:8124
CCTV12,http://119.166.7.60:6666/udp/239.253.254.235:8000
CCTV12,http://116.179.149.42:6000/rtp/226.0.2.164:9224
CCTV12,http://117.175.185.226:4088/rtp/239.11.0.113:5140
CCTV12,http://120.234.5.29:6000/udp/239.20.0.201:2200
CCTV12,http://120.197.112.28:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8
CCTV12,http://111.14.181.15:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8
CCTV12,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://[2409:8087:74F1:0021::0008]/270000001322/69900158041111100000002147/index.m3u8
CCTV12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8
CCTV12,http://39.134.66.110/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226568/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8
CCTV12,http://110.80.17.38:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://121.27.126.103:809/hls/12/index.m3u8
CCTV12,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://221.234.25.122:9999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.53.152.170:9901/tsfile/live/faacts/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://171.8.138.76:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://175.10.228.184:9998/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.135.12.132:1099/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://221.205.65.193:9999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://36.40.237.79:9999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://42.5.185.253:9901/tsfile/live/1162_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV13,http://live.nctv.top/8/bestv.php?id=cctv13
CCTV13,http://148.135.93.213:81/live.php?id=CCTV13
CCTV13,http://39.134.66.66/PLTV/88888888/224/3221225812/index.m3u8
CCTV13,http://111.230.30.193/php/lyd.php?id=6571
CCTV13,http://mail.petzhu.top:7000/rtp/239.254.200.9:8264
CCTV13,http://alvin.ergotron.net:8000/udp/239.77.0.188:5146
CCTV13,http://home.huaz.site:4000/udp/239.21.2.3:5002
CCTV13,http://183.92.4.163:4000/udp/228.0.0.202:6108
CCTV13,http://dms.yryyj.site:8188/udp/239.76.246.93:1234
CCTV13,http://60.27.20.217:4022/rtp/225.1.2.193:5002
CCTV13,http://223.72.19.116:4022/rtp/239.3.1.124:8128
CCTV13,http://218.241.192.50:8808/rtp/239.3.1.124:8128
CCTV13,http://119.166.7.60:6666/udp/239.253.254.175:8000
CCTV13,http://116.179.149.42:6000/rtp/226.0.2.165:9232
CCTV13,http://117.175.185.226:4088/rtp/239.11.0.24:5140
CCTV13,http://120.234.5.29:6000/udp/239.21.0.88:3692
CCTV13,http://120.197.112.28:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://1b6467f415.iok.la:9931/tsfile/live/1033_1.m3u8
CCTV13,http://111.14.181.15:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8
CCTV13,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000516/index.m3u8?IAS
CCTV13,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010093/1.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV13,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226571/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226537/index.m3u8
CCTV13,http://110.80.17.38:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://121.27.126.103:809/hls/13/index.m3u8
CCTV13,http://121.27.126.107:809/hls/13/index.m3u8
CCTV13,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV13,http://221.234.25.122:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://171.8.138.76:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://175.10.228.184:9998/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.135.12.132:1099/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://36.40.237.79:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://42.5.185.253:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://123.189.36.143:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://223.112.219.174:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://live.nctv.top/8/bestv.php?id=cctv14
CCTV14,http://148.135.93.213:81/PLTV/bestv.php?id=cctvsehd8m/8000000
CCTV14,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://111.230.30.193/php/lyd.php?id=6591
CCTV14,http://mail.petzhu.top:7000/rtp/239.254.200.162:6000
CCTV14,http://alvin.ergotron.net:8000/udp/239.77.1.161:5146
CCTV14,http://home.huaz.site:4000/udp/239.21.1.157:5002
CCTV14,http://183.92.4.163:4000/udp/228.0.0.14:6108
CCTV14,http://dms.yryyj.site:8188/udp/239.76.246.164:1234
CCTV14,http://60.27.20.217:4022/rtp/225.1.1.144:5002
CCTV14,http://223.72.19.116:4022/rtp/239.3.1.65:8132
CCTV14,http://218.241.192.50:8808/rtp/239.3.1.65:8132
CCTV14,http://119.166.7.60:6666/udp/239.253.254.236:8000
CCTV14,http://116.179.149.42:6000/rtp/226.0.2.166:9240
CCTV14,http://117.175.185.226:4088/rtp/239.11.0.114:5140
CCTV14,http://120.234.5.29:6000/udp/239.20.0.202:2202
CCTV14,http://120.197.112.28:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8
CCTV14,http://111.14.181.15:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/1.m3u8
CCTV14,http://39.134.66.110/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226591/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV14,http://121.27.126.103:809/hls/14/index.m3u8
CCTV14,http://121.27.126.107:809/hls/14/index.m3u8
CCTV14,http://121.27.126.129:809/hls/14/index.m3u8
CCTV14,http://123.182.215.81:8088/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://221.234.25.122:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.8.138.76:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://175.10.228.184:9998/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.135.12.132:1099/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://36.40.237.79:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://42.5.185.253:9901/tsfile/live/1163_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.189.36.143:9901/tsfile/live/1163_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://58.53.152.170:9901/tsfile/live/faacts/0014_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV15,http://live.nctv.top/8/bestv.php?id=cctv15
CCTV15,http://148.135.93.213:81/PLTV/bestv.php?id=cctv15hd8m/8000000
CCTV15,http://39.134.66.66/PLTV/88888888/224/3221225513/index.m3u8
CCTV15,http://111.230.30.193/php/lyd.php?id=6476
CCTV15,http://mail.petzhu.top:7000/rtp/239.254.201.124:8136
CCTV15,http://alvin.ergotron.net:8000/udp/239.77.1.239:5146
CCTV15,http://home.huaz.site:4000/udp/239.21.2.4:5002
CCTV15,http://dms.yryyj.site:8188/udp/239.76.245.252:1234
CCTV15,http://60.27.20.217:4022/rtp/225.1.2.194:5002
CCTV15,http://223.72.19.116:4022/rtp/239.3.1.153:8136
CCTV15,http://218.241.192.50:8808/rtp/239.3.1.153:8136
CCTV15,http://119.166.7.60:6666/udp/239.253.254.170:8000
CCTV15,http://117.175.185.226:4088/rtp/239.11.0.26:5140
CCTV15,http://120.234.5.29:6000/udp/239.21.0.36:3484
CCTV15,http://120.197.112.28:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://1b6467f415.iok.la:9931/tsfile/live/1035_1.m3u8
CCTV15,http://111.14.181.15:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV15,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000501/index.m3u8?IAS
CCTV15,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010094/1.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226476/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV15,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV15,http://1.30.18.218:20080/hls/15/index.m3u8
CCTV15,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV15,http://221.234.25.122:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://171.8.138.76:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://175.10.228.184:9998/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.183.25.121:6666/tsfile/live/faacts/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://118.81.82.217:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://116.135.12.132:1099/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://36.40.237.79:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://42.5.185.253:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV16,http://live.nctv.top/8/bestv.php?id=cctv16
CCTV16,http://148.135.93.213:81/PLTV/bestv.php?id=cctv16hd8m/8000000
CCTV16,http://111.230.30.193/php/lyd.php?id=6100
CCTV16,http://mail.petzhu.top:7000/rtp/239.254.201.150:6345
CCTV16,http://alvin.ergotron.net:8000/udp/239.77.1.76:5146
CCTV16,http://home.huaz.site:4000/udp/239.21.2.51:5002
CCTV16,http://183.92.4.163:4000/udp/228.0.0.249:6108
CCTV16,http://dms.yryyj.site:8188/udp/239.76.246.98:1234
CCTV16,http://60.27.20.217:4022/rtp/225.1.2.237:5002
CCTV16,http://223.72.19.116:4022/rtp/239.3.1.183:8001
CCTV16,http://223.72.19.116:4022/rtp/239.3.1.184:8001
CCTV16,http://218.241.192.50:8808/rtp/239.3.1.183:8001
CCTV16,http://218.241.192.50:8808/rtp/239.3.1.184:8001
CCTV16,http://116.179.149.42:6000/rtp/226.0.2.169:9264
CCTV16,http://117.175.185.226:4088/rtp/239.11.0.67:5140
CCTV16,http://1b6467f415.iok.la:9931/tsfile/live/1094_1.m3u8
